Region_x,Date_x,Estimated_fire_area,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power,Mean_confidence,Std_confidence,Var_confidence,Count,Replaced,DateTime,Date_y,Region_y,Parameter,count()[unit: km^2],min(),max(),mean(),2nd moment
NSW,4/23/2009,1611.84,316.140625,65.675,85.53125,6.647747011,44.19254032,32,R,2009-04-23,2009-04-23,NSW,Temperature,800234.3489860408,9.501347541809082,24.36203384399414,18.134491042505253,343.4902715713564
NSW,4/24/2009,7.2,319.15,59.55,87.0,11.3137085,128.0,2,R,2009-04-24,2009-04-24,NSW,Temperature,800234.3489860408,8.692548751831055,22.124248504638672,16.655011368918878,282.256681310318
NSW,4/25/2009,33.0,316.95,65.075,86.5,7.593857167,57.66666667,4,R,2009-04-25,2009-04-25,NSW,Temperature,800234.3489860408,5.448431491851807,21.742450714111328,15.945615163559726,262.45406874572643
NSW,4/26/2009,10.85,297.35,17.2,76.66666667,0.577350269,0.333333333,3,R,2009-04-26,2009-04-26,NSW,Temperature,800234.3489860408,1.3716762065887451,20.882965087890625,12.105212167923453,154.75576010424368
NSW,4/27/2009,156.25,316.15,49.38333333,88.75,9.592847714,92.02272727,12,R,2009-04-27,2009-04-27,NSW,Temperature,800234.3489860408,1.716125845909119,18.620500564575195,12.951860979301374,177.6673480428831
NSW,4/28/2009,34.02,308.55,28.5,86.0,4.472135955,20.0,5,R,2009-04-28,2009-04-28,NSW,Temperature,800234.3489860408,0.021448750048876,19.075033187866207,12.108485773416474,159.33420716262188
NSW,4/29/2009,51.12,315.6714286,77.8,87.14285714,9.940297974,98.80952381,7,R,2009-04-29,2009-04-29,NSW,Temperature,800234.3489860408,1.7084512710571291,18.75683784484864,10.976593109835909,128.30864006412534
NSW,4/30/2009,283.88,305.9807692,37.45384615,82.07692308,5.529640411,30.57692308,13,R,2009-04-30,2009-04-30,NSW,Temperature,800234.3489860408,2.996125459671022,18.196104049682614,10.954787986454916,125.19851487687927
NSW,5/1/2009,865.92,315.1840909,84.10454545,87.72727273,8.130962681,66.11255411,22,R,2009-05-01,2009-05-01,NSW,Temperature,800234.3489860408,4.173678398132323,18.309362411499023,12.755255177986829,168.48021018536068
NSW,5/2/2009,181.04,313.3363636,45.05454545,85.81818182,6.660603302999999,44.36363636,11,R,2009-05-02,2009-05-02,NSW,Temperature,800234.3489860408,4.996068954467773,18.384567260742188,13.540532106409126,188.29079756725312
NSW,5/3/2009,212.79,310.01,84.59,86.8,7.09929574,50.4,10,R,2009-05-03,2009-05-03,NSW,Temperature,800234.3489860408,5.781410694122314,18.539342880249023,13.735381235404676,195.3209523552084
NSW,5/4/2009,1310.08,313.23857139999996,43.14571429,84.51428571,6.783940502,46.02184874,35,R,2009-05-04,2009-05-04,NSW,Temperature,800234.3489860408,6.1401190757751465,18.686935424804688,13.834842479461575,197.59809790566388
NSW,5/5/2009,632.26,306.4714286,76.39285714,82.14285714,5.126959556,26.28571429,14,R,2009-05-05,2009-05-05,NSW,Temperature,800234.3489860408,6.119551658630371,18.879438400268555,13.614481260243465,191.55997794336318
NSW,5/6/2009,2213.28,315.0244444,47.13111111,86.4,8.003976285,64.06363636,45,R,2009-05-06,2009-05-06,NSW,Temperature,800234.3489860408,5.627878665924072,17.864238739013672,13.456190524811163,186.49805757423263
NSW,5/7/2009,3010.32,312.6227273,118.9424242,87.72727273,7.90281883,62.45454545,33,R,2009-05-07,2009-05-07,NSW,Temperature,800234.3489860408,5.3972434997558585,18.03085327148437,13.372081319471034,184.57083077559707
NSW,5/8/2009,2050.92,311.58648650000003,45.63243243,83.08108108,6.6222620270000006,43.85435435,37,R,2009-05-08,2009-05-08,NSW,Temperature,800234.3489860408,5.668181896209718,17.749467849731445,12.70109409801143,166.45852270917734
NSW,5/9/2009,393.38,311.7533333,54.76666667,85.33333333,6.810356259,46.38095238,15,R,2009-05-09,2009-05-09,NSW,Temperature,800234.3489860408,6.372568130493164,17.481117248535153,13.191731540031086,177.49817867138472
NSW,5/10/2009,46.2,309.95,56.825,81.75,1.892969449,3.583333333,4,R,2009-05-10,2009-05-10,NSW,Temperature,800234.3489860408,5.011359214782715,17.552398681640625,13.626182325576297,192.6050710081101
NSW,5/11/2009,919.3,311.17407410000004,36.35555556,84.18518519,6.486892328,42.07977208,27,R,2009-05-11,2009-05-11,NSW,Temperature,800234.3489860408,5.876395225524902,18.148170471191406,13.220117958234663,183.25722311382114
NSW,5/12/2009,257.28,309.79,133.45,88.5,9.466314547,89.61111111,10,R,2009-05-12,2009-05-12,NSW,Temperature,800234.3489860408,4.217943191528319,18.35596275329589,12.396820194288065,161.72426742315653
NSW,5/13/2009,1207.0,312.26470589999997,41.46764706,86.73529412,7.692218907999999,59.17023173,34,R,2009-05-13,2009-05-13,NSW,Temperature,800234.3489860408,4.737997531890869,16.815017700195312,12.095663806808453,151.37770654169788
NSW,5/14/2009,229.12,313.4136364,68.29090909,84.54545455,9.081449624,82.47272727,11,R,2009-05-14,2009-05-14,NSW,Temperature,800234.3489860408,5.641822338104247,16.894731521606445,12.548295314887884,161.76837084267706
NSW,5/15/2009,93.93,309.75555560000004,25.6,81.11111111,3.855011169,14.86111111,9,R,2009-05-15,2009-05-15,NSW,Temperature,800234.3489860408,6.95553731918335,18.324092864990234,14.11917283590924,203.84276017005303
NSW,5/16/2009,19.74,308.7,24.575,82.0,5.477225575,30.0,4,R,2009-05-16,2009-05-16,NSW,Temperature,800234.3489860408,3.317275762557983,18.116674423217773,12.921086974099168,174.64100444986266
NSW,5/17/2009,63.51,307.525,38.78333333,81.66666667,3.932768321,15.46666667,6,R,2009-05-17,2009-05-17,NSW,Temperature,800234.3489860408,4.152017116546632,18.50006484985352,12.074130454849705,151.59682581157747
NSW,5/18/2009,696.18,311.1340909,44.11363636,85.31818182,6.714492951,45.08441558,22,R,2009-05-18,2009-05-18,NSW,Temperature,800234.3489860408,5.18207311630249,19.027729034423828,14.34626694133016,211.41389314841047
NSW,5/19/2009,28.67,302.275,50.4,93.5,7.5055534989999995,56.33333333,4,R,2009-05-19,2009-05-19,NSW,Temperature,800234.3489860408,5.681455135345459,19.439836502075195,13.993016817069122,198.99518707619754
NSW,5/20/2009,49.0,309.1714286,75.12857143,91.57142857,10.67484805,113.952381,7,R,2009-05-20,2009-05-20,NSW,Temperature,800234.3489860408,6.107244968414308,18.46265220642089,14.044310985905792,200.01031288345055
NSW,5/21/2009,8.32,313.275,145.9,92.0,11.3137085,128.0,2,R,2009-05-21,2009-05-21,NSW,Temperature,800234.3489860408,7.164244174957275,18.640722274780273,14.619523693645826,216.91291956647552
NSW,5/22/2009,5.28,303.175,25.15,86.0,7.071067812000001,50.0,2,R,2009-05-22,2009-05-22,NSW,Temperature,800234.3489860408,7.9857964515686035,18.84041786193848,15.519113825738225,243.7103708015054
NSW,5/23/2009,38.54,309.2333333,103.5333333,85.0,7.549834435,57.0,3,R,2009-05-23,2009-05-23,NSW,Temperature,800234.3489860408,8.002049446105957,19.420160293579105,16.48704931036856,276.2192712277774
NSW,5/24/2009,134.4,307.1222222,46.23333333,89.33333333,8.154753215,66.5,9,R,2009-05-24,2009-05-24,NSW,Temperature,800234.3489860408,7.657504558563232,21.629512786865234,16.530747446351526,282.0787359320578
NSW,5/26/2009,248.52,309.15,194.81428569999997,87.42857143,8.847921467,78.28571429,7,R,2009-05-26,2009-05-26,NSW,Temperature,800234.3489860408,6.117092132568359,19.069948196411133,13.796514046673412,195.41370563277002
NSW,5/27/2009,139.15,313.56363639999995,79.48181818,88.54545455,8.824552525,77.87272727,11,R,2009-05-27,2009-05-27,NSW,Temperature,800234.3489860408,4.133840084075929,17.67689323425293,11.909376126293786,148.5253540926258
NSW,5/28/2009,294.68,302.49,90.13,88.2,8.841819823,78.17777778,10,R,2009-05-28,2009-05-28,NSW,Temperature,800234.3489860408,2.876405000686647,17.67821502685547,10.625209015370695,118.92711894637613
NSW,5/29/2009,201.6,312.65,44.57857143,85.28571429,7.609999206,57.91208791,14,R,2009-05-29,2009-05-29,NSW,Temperature,800234.3489860408,2.853814840316772,17.286392211914062,10.274547286621996,108.65928006459326
NSW,5/30/2009,60.0,308.15,83.975,83.5,2.380476143,5.666666667,4,R,2009-05-30,2009-05-30,NSW,Temperature,800234.3489860408,3.811259031295776,16.4102783203125,12.134551217703672,151.71647846212787
NSW,5/31/2009,7.2,304.625,45.75,83.5,0.7071067809999999,0.5,2,R,2009-05-31,2009-05-31,NSW,Temperature,800234.3489860408,5.134721755981445,16.97348403930664,12.625931581708308,163.01362273836284
NSW,6/3/2009,5.28,296.975,19.6,86.0,14.14213562,200.0,2,R,2009-06-03,2009-06-03,NSW,Temperature,800234.3489860408,7.364912509918213,17.102005004882812,12.837081507142804,167.27731606520686
NSW,6/7/2009,4.0,316.15,60.5,95.0,2.828427125,8.0,2,R,2009-06-07,2009-06-07,NSW,Temperature,800234.3489860408,3.159767389297485,16.337154388427734,11.502954983770275,136.42680896166627
NSW,6/11/2009,1.1,306.9,25.1,83.0,,,1,R,2009-06-11,2009-06-11,NSW,Temperature,800234.3489860408,-2.070143699645996,12.25313663482666,5.515203831554596,34.0401566277828
NSW,6/12/2009,1.0,302.85,23.6,82.0,,,1,R,2009-06-12,2009-06-12,NSW,Temperature,800234.3489860408,-1.1556675434112549,13.36784553527832,8.090668919977931,70.82473097690657
NSW,6/14/2009,4.0,325.85,110.9,89.5,6.3639610310000005,40.5,2,R,2009-06-14,2009-06-14,NSW,Temperature,800234.3489860408,1.8816150426864615,15.899559020996096,10.813794882797367,122.21962307166285
NSW,6/16/2009,18.92,308.4375,29.125,83.75,4.11298756,16.91666667,4,R,2009-06-16,2009-06-16,NSW,Temperature,800234.3489860408,1.303853750228882,15.21811294555664,9.6024121932502,95.78995677140858
NSW,6/17/2009,31.2,305.425,47.675,83.25,8.381527307,70.25,4,R,2009-06-17,2009-06-17,NSW,Temperature,800234.3489860408,1.018685460090637,15.456453323364258,10.155928893452439,107.99848086641953
NSW,6/18/2009,71.78,308.5166667,73.16666667,86.16666667,6.67582704,44.56666667,6,R,2009-06-18,2009-06-18,NSW,Temperature,800234.3489860408,1.314597964286804,15.084249496459961,10.510880007080457,115.25598888365644
NSW,6/19/2009,13.94,307.0,40.63333333,85.0,4.0,16.0,3,R,2009-06-19,2009-06-19,NSW,Temperature,800234.3489860408,2.418960809707642,16.212928771972653,11.671519870185545,140.617581970882
NSW,6/21/2009,1.0,294.35,13.2,76.0,,,1,R,2009-06-21,2009-06-21,NSW,Temperature,800234.3489860408,4.257133960723877,18.16698265075684,12.584131115175502,162.1643728497107
NSW,6/23/2009,51.12,307.9,36.04285714,85.57142857,6.9247657689999995,47.95238095,7,R,2009-06-23,2009-06-23,NSW,Temperature,800234.3489860408,3.80803108215332,16.612714767456055,11.998116707924527,150.4290163528114
NSW,6/25/2009,165.77,309.9590909,66.46363636,89.81818182,8.280316199,68.56363636,11,R,2009-06-25,2009-06-25,NSW,Temperature,800234.3489860408,2.001209259033203,16.362998962402347,10.665990009477083,120.6430544281078
NSW,6/29/2009,1.1,296.05,15.2,82.0,,,1,R,2009-06-29,2009-06-29,NSW,Temperature,800234.3489860408,5.019262790679932,20.148977279663086,13.768407057533484,202.14231186610863
NSW,6/30/2009,44.8,306.1166667,31.68333333,83.5,5.61248608,31.5,6,R,2009-06-30,2009-06-30,NSW,Temperature,800234.3489860408,6.2975006103515625,19.428749084472656,14.25561789162566,207.86182760892447
NSW,7/2/2009,16.8,313.4,39.525,88.25,8.180260795,66.91666667,4,R,2009-07-02,2009-07-02,NSW,Temperature,800234.3489860408,1.5421762466430655,15.774517059326172,10.984979154691693,125.68293618551618
NSW,7/3/2009,58.24,300.04,51.4,89.2,10.03493896,100.7,5,R,2009-07-03,2009-07-03,NSW,Temperature,800234.3489860408,0.7589793801307679,14.221226692199707,9.482923066620435,96.34748307353657
NSW,7/4/2009,9.92,306.05,23.23333333,81.66666667,4.1633319989999995,17.33333333,3,R,2009-07-04,2009-07-04,NSW,Temperature,800234.3489860408,1.971637964248657,13.551528930664062,9.905775933425636,102.78172943504532
NSW,7/6/2009,8.5,308.5,54.85,84.5,9.192388155,84.5,2,R,2009-07-06,2009-07-06,NSW,Temperature,800234.3489860408,-1.680065393447876,14.926549911499025,7.399039883731493,60.51096626454803
NSW,7/7/2009,1.0,297.25,19.4,94.0,,,1,R,2009-07-07,2009-07-07,NSW,Temperature,800234.3489860408,-3.017455101013184,14.811985969543455,8.160853848241945,72.37134603860709
NSW,7/9/2009,119.78,310.785,34.92,85.5,5.720334101000001,32.72222222,10,R,2009-07-09,2009-07-09,NSW,Temperature,800234.3489860408,0.6161603927612299,15.297605514526367,10.128647841162106,108.2323193472337
NSW,7/10/2009,1.1,303.9,15.7,77.0,,,1,R,2009-07-10,2009-07-10,NSW,Temperature,800234.3489860408,3.406511783599853,16.745386123657227,11.157513385862174,130.71334655034883
NSW,7/11/2009,16.0,308.7,23.125,82.75,6.551081336,42.91666667,4,R,2009-07-11,2009-07-11,NSW,Temperature,800234.3489860408,4.322267532348634,18.77202796936035,11.921741722150314,151.41004461156626
NSW,7/13/2009,47.74,320.92,319.8,92.0,6.892024376,47.5,5,R,2009-07-13,2009-07-13,NSW,Temperature,800234.3489860408,1.904346227645874,16.838623046875,9.776518775845853,99.34950802983653
NSW,7/14/2009,12.87,316.3333333,90.23333333,93.33333333,7.0237691689999995,49.33333333,3,R,2009-07-14,2009-07-14,NSW,Temperature,800234.3489860408,-0.080521665513515,13.403445243835447,8.517555735773897,78.04784214719993
NSW,7/18/2009,12.54,302.53333330000004,29.53333333,82.0,3.0,9.0,3,R,2009-07-18,2009-07-18,NSW,Temperature,800234.3489860408,1.6696106195449831,14.383750915527346,8.955000278974977,85.23569034105165
NSW,7/19/2009,1.32,304.55,32.0,83.0,,,1,R,2009-07-19,2009-07-19,NSW,Temperature,800234.3489860408,2.8648345470428467,15.650280952453613,9.950549118623096,106.75730677376869
NSW,7/20/2009,215.28,305.3230769,36.25384615,88.53846154,8.598598574,73.93589744,13,R,2009-07-20,2009-07-20,NSW,Temperature,800234.3489860408,3.798000812530518,17.190238952636722,11.409547367068484,136.79907710259852
NSW,7/21/2009,557.22,308.5525,40.745,88.35,8.677102354,75.29210526,20,R,2009-07-21,2009-07-21,NSW,Temperature,800234.3489860408,7.240051746368407,22.611747741699208,15.861628789678676,259.2489006172019
NSW,7/22/2009,1.21,316.5,44.0,90.0,,,1,R,2009-07-22,2009-07-22,NSW,Temperature,800234.3489860408,2.376597881317139,18.729732513427734,12.34920461758469,158.5816242917699
NSW,7/23/2009,17.28,304.5833333,40.03333333,86.0,7.549834435,57.0,3,R,2009-07-23,2009-07-23,NSW,Temperature,800234.3489860408,-1.172976493835449,16.317821502685547,7.255697076828289,58.55248679193038
NSW,7/24/2009,15.5,302.875,60.4,78.0,1.4142135619999998,2.0,2,R,2009-07-24,2009-07-24,NSW,Temperature,800234.3489860408,-0.454264581203461,14.747076034545898,7.437546488960661,59.55708883328227
NSW,7/25/2009,49.7,310.02142860000004,27.24285714,83.71428571,6.237368187,38.904761900000004,7,R,2009-07-25,2009-07-25,NSW,Temperature,800234.3489860408,0.714166641235352,14.89466667175293,10.152581370881926,110.06068165598153
NSW,7/27/2009,405.48,317.9470588,133.6941176,89.17647059,9.527823033999999,90.77941176,17,R,2009-07-27,2009-07-27,NSW,Temperature,800234.3489860408,2.062810659408569,15.276094436645508,8.543110573893651,76.13327002448435
NSW,7/28/2009,78.1,307.82,81.0,83.6,8.988882022,80.8,5,R,2009-07-28,2009-07-28,NSW,Temperature,800234.3489860408,2.751846551895142,13.672301292419435,9.514609156497514,94.62935971083118
NSW,7/29/2009,272.58,320.26785710000007,140.2928571,91.14285714,6.992932067999999,48.9010989,14,R,2009-07-29,2009-07-29,NSW,Temperature,800234.3489860408,2.753397941589355,14.271489143371582,9.523329485778508,94.88820746090765
NSW,7/30/2009,21.56,303.7625,24.55,79.0,2.581988897,6.666666667,4,R,2009-07-30,2009-07-30,NSW,Temperature,800234.3489860408,3.390552759170532,14.27595043182373,10.614677306659786,116.98891143212532
NSW,7/31/2009,34.65,303.44,32.02,81.8,10.25670512,105.2,5,R,2009-07-31,2009-07-31,NSW,Temperature,800234.3489860408,2.329955101013184,14.046077728271484,9.858988387882377,102.0687672418042
NSW,8/1/2009,88.0,306.81875,30.1125,82.375,4.657942526,21.69642857,8,R,2009-08-01,2009-08-01,NSW,Temperature,800234.3489860408,2.835763692855835,13.919520378112793,9.543688111230487,96.11007211118343
NSW,8/3/2009,188.94,308.25,21.35384615,81.07692308,3.094660414,9.576923077,13,R,2009-08-03,2009-08-03,NSW,Temperature,800234.3489860408,1.412964224815369,16.365854263305664,9.632458041946142,99.0806447065699
NSW,8/4/2009,1.1,306.15,22.0,82.0,,,1,R,2009-08-04,2009-08-04,NSW,Temperature,800234.3489860408,1.805349349975586,15.261303901672365,10.052053240411217,108.12999505227707
NSW,8/5/2009,154.58,310.5863636,38.64545455,84.81818182,7.626508792999999,58.16363636,11,R,2009-08-05,2009-08-05,NSW,Temperature,800234.3489860408,3.300960302352905,16.717491149902347,11.232706231118224,134.80463111572334
NSW,8/6/2009,160.65,308.09375,54.875,82.125,2.6423744730000003,6.982142857,8,R,2009-08-06,2009-08-06,NSW,Temperature,800234.3489860408,5.817006587982178,18.886137008666992,13.013392676720672,177.62832393145692
NSW,8/7/2009,43.52,308.2583333,32.65,85.5,8.826097665,77.9,6,R,2009-08-07,2009-08-07,NSW,Temperature,800234.3489860408,-0.717989146709442,16.597291946411133,9.866175283162947,106.81076630014604
NSW,8/8/2009,194.31,309.8454545,51.40909091,84.36363636,7.35217964,54.05454545,11,R,2009-08-08,2009-08-08,NSW,Temperature,800234.3489860408,0.5671541690826422,13.527313232421875,7.421427933681802,60.557035496166
NSW,8/9/2009,116.8,305.27,98.66,80.6,2.302172887,5.3,5,R,2009-08-09,2009-08-09,NSW,Temperature,800234.3489860408,1.905096650123596,15.918964385986328,10.085132877395473,110.3863612678923
NSW,8/10/2009,19.35,309.9125,36.925,84.75,7.93200269,62.91666667,4,R,2009-08-10,2009-08-10,NSW,Temperature,800234.3489860408,4.600291728973389,19.38989448547364,14.364477571890061,215.47795363965233
NSW,8/11/2009,17.64,308.2333333,50.73333333,85.0,2.645751311,7.0,3,R,2009-08-11,2009-08-11,NSW,Temperature,800234.3489860408,3.5304749011993413,19.559532165527344,12.494972730321322,163.59100796086574
NSW,8/12/2009,209.92,310.18636360000005,91.64545455,89.90909091,10.23185756,104.69090909999998,11,R,2009-08-12,2009-08-12,NSW,Temperature,800234.3489860408,3.920745372772217,18.532165527343754,11.237463363542457,132.31403725866406
NSW,8/13/2009,141.36,306.4714286,59.55714286,80.28571429,4.029652,16.23809524,7,R,2009-08-13,2009-08-13,NSW,Temperature,800234.3489860408,3.636826276779175,16.963912963867188,11.088380460200026,128.04916204042638
NSW,8/14/2009,97.2,312.80625,48.325,84.5,5.580578567000001,31.14285714,8,R,2009-08-14,2009-08-14,NSW,Temperature,800234.3489860408,3.04495644569397,18.57215118408203,11.404535984937501,139.92777811530362
NSW,8/15/2009,326.8,308.146875,35.8125,85.3125,7.854669524,61.69583333,16,R,2009-08-15,2009-08-15,NSW,Temperature,800234.3489860408,5.347757339477539,26.43637275695801,15.28405043103049,260.58643374320906
NSW,8/16/2009,979.88,309.905,142.15,85.75,8.632100434,74.51315789,20,R,2009-08-16,2009-08-16,NSW,Temperature,800234.3489860408,5.561415195465088,23.606748580932607,16.523187908089046,284.2521263474677
NSW,8/17/2009,377.4,309.3882353,27.82941176,81.29411765,4.482810306,20.09558824,17,R,2009-08-17,2009-08-17,NSW,Temperature,800234.3489860408,1.118946433067322,21.133197784423828,10.464752739396749,118.18967393919857
NSW,8/18/2009,139.2,309.12857139999994,87.85714286,83.0,3.415650255,11.66666667,7,R,2009-08-18,2009-08-18,NSW,Temperature,800234.3489860408,3.526950359344482,16.940284729003903,10.473009130913267,117.68020989072652
NSW,8/19/2009,272.16,310.621875,24.44375,82.25,5.131601439,26.33333333,16,R,2009-08-19,2009-08-19,NSW,Temperature,800234.3489860408,5.9030046463012695,19.25277328491211,13.445965028407366,187.00299616386613
NSW,8/20/2009,74.26,310.5357143,62.07142857,83.85714286,8.355209382,69.80952381,7,R,2009-08-20,2009-08-20,NSW,Temperature,800234.3489860408,6.518649101257324,22.49462127685547,15.726503826318295,260.699165585812
NSW,8/21/2009,9.3,309.9833333,23.56666667,83.66666667,3.2145502539999997,10.33333333,3,R,2009-08-21,2009-08-21,NSW,Temperature,800234.3489860408,1.9683858156204217,23.833574295043945,16.095853524013773,280.0820900451241
NSW,8/22/2009,74.74,306.775,52.78333333,86.66666667,7.257180352000001,52.66666667,6,R,2009-08-22,2009-08-22,NSW,Temperature,800234.3489860408,4.852319240570068,23.18305206298828,15.708467620349287,258.63222766000064
NSW,8/23/2009,701.33,314.2815789,52.74210526,88.0,7.930251502000001,62.88888889,19,R,2009-08-23,2009-08-23,NSW,Temperature,800234.3489860408,9.06523895263672,28.15787696838379,19.573617515711287,394.49599474491083
NSW,8/24/2009,711.45,313.71875,44.64166667,90.08333333,8.371362502,70.07971014,24,R,2009-08-24,2009-08-24,NSW,Temperature,800234.3489860408,4.163498878479004,28.499011993408203,17.36659633745703,321.8879166826155
NSW,8/25/2009,4824.8,311.07765960000006,70.44680851,86.29787234,8.245986886,67.99629972,47,R,2009-08-25,2009-08-25,NSW,Temperature,800234.3489860408,0.417035430669785,22.105195999145508,12.236072648095822,158.3640207210239
NSW,8/26/2009,2882.19,319.85531910000003,66.05319149,88.68085106,8.361678589,69.91766883,47,R,2009-08-26,2009-08-26,NSW,Temperature,800234.3489860408,1.892131209373474,17.237911224365234,11.291593604735336,133.63951679177484
NSW,8/27/2009,1317.6,312.3543478,110.1130435,93.08695652,8.425680676,70.99209486,23,R,2009-08-27,2009-08-27,NSW,Temperature,800234.3489860408,3.587645530700684,19.53059196472168,13.686884869884464,195.05345802181577
NSW,8/28/2009,3634.0,314.1435185,35.98148148,84.57407407,6.350165209,40.32459818,54,R,2009-08-28,2009-08-28,NSW,Temperature,800234.3489860408,6.784427165985107,24.223398208618164,16.995200818515144,298.65448057089264
NSW,8/29/2009,57.2,322.92,207.76,90.4,7.7006493229999995,59.3,5,R,2009-08-29,2009-08-29,NSW,Temperature,800234.3489860408,4.530586719512939,26.808822631835927,17.218472693129954,314.28666726589
NSW,8/30/2009,21.56,305.8125,25.975,86.75,9.42956344,88.91666667,4,R,2009-08-30,2009-08-30,NSW,Temperature,800234.3489860408,1.4264129400253305,19.779260635375977,10.421697731131124,113.68383567526443
NSW,8/31/2009,215.45,310.66538460000004,53.53846154,85.92307692,8.664694056,75.07692308,13,R,2009-08-31,2009-08-31,NSW,Temperature,800234.3489860408,3.3733000755310063,14.837405204772947,10.838712728126199,122.216518238456
NSW,9/1/2009,623.07,313.03,120.68,85.93333333,8.564600455,73.35238095,15,R,2009-09-01,2009-09-01,NSW,Temperature,800234.3489860408,1.372077941894531,16.638427734375,11.99557089339511,152.9008440077631
NSW,9/2/2009,1113.84,315.41607139999996,60.63928571,86.78571429,7.983117106,63.73015873,28,R,2009-09-02,2009-09-02,NSW,Temperature,800234.3489860408,4.033945083618163,22.453760147094727,15.405449344838749,250.68258615436127
NSW,9/4/2009,20.64,308.675,26.825,84.25,4.573474245,20.91666667,4,R,2009-09-04,2009-09-04,NSW,Temperature,800234.3489860408,3.734808921813965,19.311792373657227,13.002484773154233,174.95685872847898
NSW,9/5/2009,115.9,315.5,47.15,85.0,5.682051942999999,32.28571429,8,R,2009-09-05,2009-09-05,NSW,Temperature,800234.3489860408,2.3577556610107417,17.730247497558594,11.647923910388052,143.36348553758222
NSW,9/7/2009,1.21,308.65,24.2,82.0,,,1,R,2009-09-07,2009-09-07,NSW,Temperature,800234.3489860408,4.383567810058594,19.184705734252926,13.133454628887286,178.38611890659058
NSW,9/8/2009,4.0,304.275,19.0,78.5,2.121320344,4.5,2,R,2009-09-08,2009-09-08,NSW,Temperature,800234.3489860408,3.373387336730957,17.466699600219727,11.317125731916494,132.2706929205313
NSW,9/9/2009,76.8,316.9714286,54.02857143,86.42857143,6.078847007999999,36.95238095,7,R,2009-09-09,2009-09-09,NSW,Temperature,800234.3489860408,3.579975366592407,16.547239303588867,10.791600804297373,121.4474131758984
NSW,9/10/2009,238.74,316.7541667,83.13333333,90.08333333,9.119991361,83.17424242,12,R,2009-09-10,2009-09-10,NSW,Temperature,800234.3489860408,2.840054988861084,19.336814880371094,12.071164605003018,157.52878235749026
NSW,9/11/2009,191.7,317.01538460000006,26.94615385,82.61538462,5.650051055,31.92307692,13,R,2009-09-11,2009-09-11,NSW,Temperature,800234.3489860408,8.044160842895508,26.993934631347656,17.186048207734682,316.90157664011565
NSW,9/12/2009,210.54,314.71666669999996,64.02222222,86.55555556,7.282017425,53.02777778,9,R,2009-09-12,2009-09-12,NSW,Temperature,800234.3489860408,12.233906745910645,26.55524063110352,20.164775223639566,422.20287660633034
NSW,9/13/2009,786.08,317.6923077,36.05384615,85.5,7.295203904,53.22,26,R,2009-09-13,2009-09-13,NSW,Temperature,800234.3489860408,10.271306991577148,25.48481559753418,19.12171627827406,375.4401728024643
NSW,9/14/2009,114.95,315.85,49.6625,82.875,5.139135558,26.41071429,8,R,2009-09-14,2009-09-14,NSW,Temperature,800234.3489860408,4.82892370223999,23.12489891052246,15.414614475350625,252.22628719959985
NSW,9/15/2009,163.75,312.45,44.51666667,86.75,7.759158811,60.20454545,12,R,2009-09-15,2009-09-15,NSW,Temperature,800234.3489860408,5.1658902168273935,22.725055694580078,15.778178259180846,260.4727369420305
NSW,9/16/2009,343.38,318.715625,42.7625,87.625,8.460693431000001,71.58333333,16,R,2009-09-16,2009-09-16,NSW,Temperature,800234.3489860408,11.326863288879395,27.168659210205078,19.800906825439114,402.75272315238936
NSW,9/17/2009,12.87,303.1666667,22.6,78.0,1.0,1.0,3,R,2009-09-17,2009-09-17,NSW,Temperature,800234.3489860408,9.56598663330078,25.3944034576416,17.797563039542684,328.8451235037389
NSW,9/18/2009,143.19,311.22,34.75,82.7,4.808557187,23.12222222,10,R,2009-09-18,2009-09-18,NSW,Temperature,800234.3489860408,8.272159576416017,23.16522216796875,15.774350014537466,256.68491296429903
NSW,9/19/2009,487.5,319.3125,121.68125,87.6875,9.836793177,96.7625,16,R,2009-09-19,2009-09-19,NSW,Temperature,800234.3489860408,8.553750038146973,23.947027206420888,17.924191376707785,330.99542823280837
NSW,9/20/2009,271.89,316.6233333,42.04666667,89.06666667,7.896352382999999,62.35238095,15,R,2009-09-20,2009-09-20,NSW,Temperature,800234.3489860408,5.656966686248777,25.193634033203125,17.70579604685837,328.98985442667225
NSW,9/23/2009,10.64,302.825,50.1,94.5,7.778174592999999,60.5,2,R,2009-09-23,2009-09-23,NSW,Temperature,800234.3489860408,4.478842258453369,20.189195632934567,13.250657142586224,180.16795670570758
NSW,9/24/2009,284.17,313.58214289999995,39.10714286,86.35714286,7.7817057929999995,60.55494505,14,R,2009-09-24,2009-09-24,NSW,Temperature,800234.3489860408,5.342936992645264,20.347000122070312,14.53766086403764,220.77713746572556
NSW,9/25/2009,156.21,311.5625,28.625,89.58333333,7.936776691,62.99242424,12,R,2009-09-25,2009-09-25,NSW,Temperature,800234.3489860408,6.480238914489746,22.0661735534668,17.075439389338595,300.81381299803326
NSW,9/26/2009,756.28,307.2708333,34.47083333,90.29166667,8.238188734,67.86775362,24,R,2009-09-26,2009-09-26,NSW,Temperature,800234.3489860408,-0.44185250997543296,21.705486297607425,11.25677890906533,136.7936292352237
