Region,Date,Vegetation_index_mean,Vegetation_index_max,Vegetation_index_min,Vegetation_index_std,Vegetation_index_variance
NT,1/1/2017,0.403620988,0.99909997,-0.199999988,0.150241772,0.02257259
NT,2/1/2017,0.39193647,0.992899954,-0.199999988,0.145573889,0.021191757
NT,3/1/2017,0.38649723,0.986000001,-0.199999988,0.160938253,0.025901121
NT,4/1/2017,0.361773749,0.998399973,-0.199999988,0.147536314,0.021766964
NT,5/1/2017,0.340127436,0.992499948,-0.199999988,0.130581789,0.017051604
NT,6/1/2017,0.320578115,0.993699968,-0.199999988,0.116072731,0.013472879
NT,7/1/2017,0.305225493,0.997399986,-0.199999988,0.105356402,0.011099971
NT,8/1/2017,0.280134506,0.991999984,-0.199999988,0.093139611,0.008674987
NT,9/1/2017,0.271163701,0.98999995,-0.199999988,0.088629339,0.00785516
NT,10/1/2017,0.26829783,0.992299974,-0.199999988,0.097653079,0.009536124
NT,11/1/2017,0.285758118,0.99119997,-0.199999988,0.120731813,0.014576171
NT,12/1/2017,0.306819216,0.976099968,-0.199999988,0.145563877,0.021188842
NT,1/1/2018,0.30912545,0.99939996,-0.199999988,0.147226144,0.021675537
NT,2/1/2018,0.355277533,0.997599959,-0.199999988,0.174994704,0.030623146
NT,3/1/2018,0.36048879,0.980099976,-0.199999988,0.170073786,0.028925093
NT,4/1/2018,0.331691618,0.981299996,-0.199999988,0.14945749,0.022337541
NT,5/1/2018,0.303245842,0.992599964,-0.199999988,0.128023429,0.016389998
NT,6/1/2018,0.289348782,0.995399952,-0.199999988,0.117259712,0.01374984
NT,7/1/2018,0.272937577,0.996699989,-0.199999988,0.105652808,0.011162516
NT,8/1/2018,0.255870758,0.998099983,-0.199999988,0.097322908,0.009471748
NT,9/1/2018,0.24416655,0.98089999,-0.199999988,0.087952404,0.007735625
NT,10/1/2018,0.249661742,0.989299953,-0.199999988,0.096147518,0.009244345
NT,11/1/2018,0.267516275,0.99119997,-0.199999988,0.115388418,0.013314487
NT,12/1/2018,0.272988204,0.995599985,-0.199999988,0.133489228,0.017819374
NT,1/1/2019,0.283024028,0.998699963,-0.199999988,0.153763108,0.023643093
NT,2/1/2019,0.295194654,0.996099949,-0.199999988,0.169955871,0.028884998
NT,3/1/2019,0.288626771,0.992299974,-0.199999988,0.159342054,0.02538989
NT,4/1/2019,0.294823903,0.993599951,-0.199999988,0.155837904,0.024285452
NT,5/1/2019,0.284851255,0.996099949,-0.199999988,0.14075114,0.019810883
NT,6/1/2019,0.26891598,0.996699989,-0.199999988,0.124697022,0.015549347
NT,7/1/2019,0.249432812,0.994999945,-0.199999988,0.108991825,0.011879218
NT,8/1/2019,0.234974562,0.997799993,-0.199999988,0.095971129,0.009210458
NT,9/1/2019,0.224268902,0.985099971,-0.199999988,0.085892542,0.007377529
NT,10/1/2019,0.219793818,0.991799951,-0.199999988,0.086056904,0.007405791
NT,11/1/2019,0.223274292,0.995499969,-0.199999988,0.097289167,0.009465182
NT,12/1/2019,0.231603371,0.971099973,-0.199999988,0.111062245,0.012334822
NT,1/1/2020,0.247596558,0.996699989,-0.199999988,0.131175948,0.017207129
NT,2/1/2020,0.308484759,1.193499923,-0.498999983,0.160477791,0.025753122
NT,3/1/2020,0.347694952,1.049899936,-0.419,0.172190336,0.029649512
NT,4/1/2020,0.32254023,0.999300003,-0.199999988,0.157621481,0.024844531
NT,5/1/2020,0.298314334,1.041299939,-0.326999992,0.138008028,0.019046216
NT,6/1/2020,0.280739343,0.987899959,-0.199999988,0.124939031,0.015609762
NT,7/1/2020,0.264257426,0.997599959,-0.199999988,0.109338215,0.011954845
NT,8/1/2020,0.24655694,0.998099983,-0.199999988,0.094976993,0.009020629
NT,9/1/2020,0.238947164,0.985899985,-0.199999988,0.089693943,0.008045003
NT,10/1/2020,0.243616367,0.992599964,-0.199999988,0.100568801,0.010114084
QL,1/1/2005,0.357080666,0.999499977,-0.199999988,0.181694601,0.033012928
QL,2/1/2005,0.350895941,0.991799951,-0.199999988,0.179005503,0.03204297
QL,3/1/2005,0.328327557,0.993499994,-0.199999988,0.173421918,0.030075162
QL,4/1/2005,0.314821247,0.994799972,-0.199999988,0.172020704,0.029591123
QL,5/1/2005,0.318027073,0.995399952,-0.199999988,0.168848515,0.028509821
QL,6/1/2005,0.328244847,0.996799946,-0.199999988,0.167930486,0.028200648
QL,7/1/2005,0.334739396,0.996299982,-0.199999988,0.156359215,0.024448204
QL,8/1/2005,0.314640161,0.995999992,-0.199999988,0.146852796,0.021565744
QL,9/1/2005,0.277164144,0.993200004,-0.199999988,0.134014395,0.017959858
QL,10/1/2005,0.2846091,0.997699976,-0.199999988,0.149295003,0.022288998
QL,11/1/2005,0.288864729,0.998699963,-0.199999988,0.157655501,0.024855257
QL,12/1/2005,0.28379626,0.996799946,-0.199999988,0.153856776,0.023671907
QL,1/1/2006,0.301077609,0.999199986,-0.199999988,0.16962905,0.028774014
QL,2/1/2006,0.340149455,0.990999997,-0.199999988,0.179723782,0.032300638
QL,3/1/2006,0.347046624,0.997999966,-0.199999988,0.173748477,0.030188533
QL,4/1/2006,0.383509438,0.994099975,-0.199999988,0.183960184,0.033841349
QL,5/1/2006,0.380878782,0.985599995,-0.199999988,0.185577621,0.034439053
QL,6/1/2006,0.35870114,0.996999979,-0.199999988,0.171531344,0.029423002
QL,7/1/2006,0.343803401,0.987299979,-0.199999988,0.166115273,0.027594284
QL,8/1/2006,0.308929017,0.984499991,-0.199999988,0.15172223,0.023019635
QL,9/1/2006,0.279291963,0.99149996,-0.199999988,0.141660755,0.020067769
QL,10/1/2006,0.265792224,0.98969996,-0.199999988,0.134805651,0.018172564
QL,11/1/2006,0.262400525,0.999300003,-0.199999988,0.132901678,0.017662856
QL,12/1/2006,0.281915903,0.995199978,-0.199999988,0.141814182,0.020111262
QL,1/1/2007,0.334495201,0.99939996,-0.199999988,0.155638151,0.024223234
QL,2/1/2007,0.371618196,0.994999945,-0.199999988,0.167995425,0.028222463
QL,3/1/2007,0.366860865,0.996899962,-0.199999988,0.181594893,0.032976705
QL,4/1/2007,0.336062142,0.997799993,-0.199999988,0.173002764,0.029929956
QL,5/1/2007,0.328373058,0.996699989,-0.199999988,0.164812274,0.027163086
QL,6/1/2007,0.330483703,0.983999968,-0.199999988,0.166089581,0.027585749
QL,7/1/2007,0.321605054,0.988299966,-0.199999988,0.156304641,0.024431141
QL,8/1/2007,0.318318229,0.998699963,-0.199999988,0.153525602,0.02357011
QL,9/1/2007,0.294396117,0.996199965,-0.199999988,0.146540723,0.021474183
QL,10/1/2007,0.277357025,0.990099967,-0.199999988,0.142772359,0.020383946
QL,11/1/2007,0.287925243,0.99909997,-0.199999988,0.151194361,0.022859735
QL,12/1/2007,0.333362534,0.991999984,-0.199999988,0.159336709,0.025388187
QL,1/1/2008,0.395015782,0.999199986,-0.199999988,0.190655622,0.036349566
QL,2/1/2008,0.406083519,0.995999992,-0.199999988,0.193240142,0.037341752
QL,3/1/2008,0.393592618,0.992799997,-0.199999988,0.193714188,0.037525186
QL,4/1/2008,0.360107341,0.99909997,-0.199999988,0.185789643,0.034517791
QL,5/1/2008,0.341517224,0.988299966,-0.199999988,0.175275593,0.030721533
QL,6/1/2008,0.342570132,0.998099983,-0.199999988,0.172722005,0.029832891
QL,7/1/2008,0.327561343,0.98969996,-0.199999988,0.166659845,0.027775504
QL,8/1/2008,0.308003303,0.997599959,-0.199999988,0.1557942,0.024271833
QL,9/1/2008,0.303104399,0.994199991,-0.199999988,0.153332397,0.023510824
QL,10/1/2008,0.282049589,0.998699963,-0.199999988,0.146419422,0.021438647
QL,11/1/2008,0.291794276,0.99789995,-0.199999988,0.153767558,0.023644462
QL,12/1/2008,0.32235739,1.030300021,-0.241299987,0.167748442,0.02813954
QL,1/1/2009,0.343473956,1.124499917,-0.286199987,0.171769211,0.029504662
QL,2/1/2009,0.413756658,1.092499971,-0.251199991,0.188984532,0.035715153
QL,3/1/2009,0.403029605,1.049899936,-0.280599982,0.187404071,0.035120286
QL,4/1/2009,0.390329855,1.090600014,-0.282599986,0.180454022,0.032563654
QL,5/1/2009,0.372056701,1.0704,-0.334999979,0.175658445,0.030855889
QL,6/1/2009,0.353505633,1.0273,-0.287299991,0.169138794,0.028607932
QL,7/1/2009,0.330654822,1.083599925,-0.324699998,0.16178198,0.026173409
QL,8/1/2009,0.303011158,1.052399993,-0.281299978,0.14825498,0.021979539
QL,9/1/2009,0.272744751,1.063799977,-0.272599995,0.130901769,0.017135273
QL,10/1/2009,0.262824968,1.065799952,-0.283499986,0.12502037,0.015630093
QL,11/1/2009,0.26308436,1.181800008,-0.318399996,0.129212948,0.016695986
QL,12/1/2009,0.301041827,1.081799984,-0.257200003,0.129851187,0.016861331
QL,1/1/2010,0.344404962,1.145499945,-0.313999981,0.157616317,0.024842903
QL,2/1/2010,0.449820991,1.073599935,-0.300399989,0.176526543,0.03116162
QL,3/1/2010,0.466283232,1.137199998,-0.252299994,0.1693425,0.028676882
QL,4/1/2010,0.454940041,1.116299987,-0.256599993,0.169340535,0.028676217
QL,5/1/2010,0.420162937,1.095600009,-0.301499993,0.167688667,0.028119489
QL,6/1/2010,0.389289643,1.042299986,-0.285899997,0.163173037,0.02662544
QL,7/1/2010,0.363938253,1.107499957,-0.265100002,0.158318036,0.0250646
QL,8/1/2010,0.3544866,0.994499981,-0.279899985,0.153724752,0.023631299
QL,9/1/2010,0.373889937,1.126399994,-0.297899991,0.157541506,0.024819326
QL,10/1/2010,0.376850278,1.065500021,-0.275099993,0.159683772,0.025498907
QL,11/1/2010,0.357440486,1.092199922,-0.291700006,0.157989128,0.024960565
QL,12/1/2010,0.435801556,1.037999988,-0.2949,0.169438076,0.028709262
QL,1/1/2011,0.455256333,1.116299987,-0.300399989,0.179766467,0.032315983
QL,2/1/2011,0.451263061,1.06309998,-0.270300001,0.167326525,0.027998166
QL,3/1/2011,0.470487761,1.051900029,-0.266200006,0.158408316,0.025093195
QL,4/1/2011,0.479689757,1.059000015,-0.306699991,0.161741843,0.026160424
QL,5/1/2011,0.434072063,1.061999917,-0.286199987,0.162433125,0.02638452
QL,6/1/2011,0.395114614,1.044700027,-0.268900007,0.157391928,0.024772219
QL,7/1/2011,0.364568453,1.128700018,-0.310399979,0.153734698,0.023634357
QL,8/1/2011,0.340665346,1.004799962,-0.211099997,0.146404859,0.021434383
QL,9/1/2011,0.323670332,1.122499943,-0.312999994,0.139741505,0.019527688
QL,10/1/2011,0.316440718,1.026199937,-0.269400001,0.139985808,0.019596026
QL,11/1/2011,0.31915579,1.075500011,-0.328700006,0.144373636,0.020843747
QL,12/1/2011,0.385689863,1.135900021,-0.270799994,0.159579784,0.025465708
QL,1/1/2012,0.357775578,1.080600023,-0.292899996,0.164260476,0.026981504
QL,2/1/2012,0.440928906,1.048300028,-0.281499982,0.181187553,0.032828929
QL,3/1/2012,0.463882275,1.05369997,-0.266099989,0.164391398,0.027024532
QL,4/1/2012,0.444780377,1.068199992,-0.29459998,0.167073793,0.027913652
QL,5/1/2012,0.411473583,1.046299934,-0.269400001,0.166373756,0.027680227
QL,6/1/2012,0.394160125,1.212800026,-0.314699978,0.165549483,0.027406631
QL,7/1/2012,0.374994662,1.109399915,-0.315400004,0.161304123,0.02601902
QL,8/1/2012,0.343443513,1.126699924,-0.283699989,0.151306287,0.022893592
QL,9/1/2012,0.316393804,1.12409997,-0.282000005,0.139954908,0.019587376
QL,10/1/2012,0.299705388,1.045300007,-0.303900003,0.13576069,0.018430965
QL,11/1/2012,0.300457703,1.10439992,-0.28489998,0.141453583,0.020009116
QL,12/1/2012,0.30723976,1.139400005,-0.328399986,0.140171449,0.019648035
QL,1/1/2013,0.327234621,0.998999953,-0.199999988,0.158350874,0.025074999
QL,2/1/2013,0.359270171,0.990799963,-0.199999988,0.173630813,0.030147659
QL,3/1/2013,0.403120161,0.99119997,-0.199999988,0.199964286,0.039985715
QL,4/1/2013,0.384249798,0.998099983,-0.199999988,0.198921192,0.039569641
QL,5/1/2013,0.370160292,0.991699994,-0.199999988,0.18914941,0.035777499
QL,6/1/2013,0.353803058,0.995499969,-0.199999988,0.180599574,0.032616206
QL,7/1/2013,0.330793003,0.992899954,-0.199999988,0.170339201,0.029015443
QL,8/1/2013,0.30028624,0.985499978,-0.199999988,0.154820055,0.023969249
QL,9/1/2013,0.276436496,0.998699963,-0.199999988,0.140730122,0.019804967
QL,10/1/2013,0.265281412,0.996599972,-0.199999988,0.133125866,0.017722496
QL,11/1/2013,0.287205883,0.999300003,-0.199999988,0.148730464,0.022120751
QL,12/1/2013,0.302491562,0.987199962,-0.199999988,0.160319311,0.025702282
QL,1/1/2014,0.306370063,0.999499977,-0.199999988,0.163254764,0.026652118
QL,2/1/2014,0.358904494,0.995299995,-0.199999988,0.167863836,0.028178268
QL,3/1/2014,0.390346849,0.99879998,-0.199999988,0.168127185,0.02826675
QL,4/1/2014,0.388912631,0.997500002,-0.199999988,0.186028747,0.034606695
QL,5/1/2014,0.361501131,0.991649985,-0.199999988,0.180933165,0.03273681
QL,6/1/2014,0.343630793,0.996899962,-0.199999988,0.176382153,0.031110664
QL,7/1/2014,0.312759472,0.995999992,-0.199999988,0.161257199,0.026003884
QL,8/1/2014,0.295986582,0.992699981,-0.199999988,0.151603312,0.022983564
QL,9/1/2014,0.284172561,0.993200004,-0.199999988,0.143126453,0.020485182
QL,10/1/2014,0.264977105,0.993099988,-0.199999988,0.131522325,0.017298122
QL,11/1/2014,0.26121653,0.998999953,-0.199999988,0.132124892,0.017456987
QL,12/1/2014,0.319684605,0.979999959,-0.199999988,0.157758653,0.024887793
QL,1/1/2015,0.380119122,0.99909997,-0.199999988,0.184855312,0.034171486
QL,2/1/2015,0.365710684,0.992699981,-0.199999988,0.1909525,0.036462857
QL,3/1/2015,0.353910522,0.993900001,-0.199999988,0.19160181,0.036711254
QL,4/1/2015,0.340974997,0.997699976,-0.199999988,0.189214751,0.035802222
QL,5/1/2015,0.332052161,0.997599959,-0.199999988,0.182321727,0.033241212
QL,6/1/2015,0.332006265,0.997500002,-0.199999988,0.179053273,0.032060074
QL,7/1/2015,0.314587667,0.996299982,-0.199999988,0.172154951,0.029637327
QL,8/1/2015,0.29572022,0.986799955,-0.199999988,0.162052127,0.026260892
QL,9/1/2015,0.274468811,0.994899988,-0.199999988,0.148116431,0.021938477
QL,10/1/2015,0.267100427,0.995199978,-0.199999988,0.143978362,0.020729769
QL,11/1/2015,0.272326178,0.99879998,-0.199999988,0.153092902,0.023437437
QL,12/1/2015,0.301425056,1.003999949,-0.217399999,0.159789335,0.025532632
QL,1/1/2016,0.334830739,1.086799979,-0.299299985,0.165470317,0.027380426
QL,2/1/2016,0.375504787,1.056499958,-0.242799997,0.185952396,0.034578294
QL,3/1/2016,0.376542242,1.029199958,-0.281100005,0.184900542,0.03418821
QL,4/1/2016,0.356431259,1.037199974,-0.273499995,0.180229913,0.032482822
QL,5/1/2016,0.345073473,1.149199963,-0.312999994,0.174109798,0.030314222
QL,6/1/2016,0.352812684,0.997299969,-0.299999982,0.190439017,0.036267019
QL,7/1/2016,0.369640287,0.976300001,-0.299999982,0.183635976,0.033722172
QL,8/1/2016,0.380026106,0.992799997,-0.199999988,0.156937028,0.024629231
QL,9/1/2016,0.371786356,0.995199978,-0.199999988,0.147262558,0.021686261
QL,10/1/2016,0.325099471,0.995199978,-0.199999988,0.135204452,0.018280244
QL,11/1/2016,0.300216223,0.996499956,-0.199999988,0.132068581,0.01744211
QL,12/1/2016,0.315034944,0.9824,-0.199999988,0.133214654,0.017746144
QL,1/1/2017,0.38968604,0.998599946,-0.199999988,0.167332677,0.028000225
QL,2/1/2017,0.366136853,0.996999979,-0.199999988,0.16647196,0.027712913
QL,3/1/2017,0.393451161,0.999199986,-0.199999988,0.190890637,0.036439235
QL,4/1/2017,0.387672873,0.998199999,-0.199999988,0.192843431,0.037188589
QL,5/1/2017,0.373380719,0.990499973,-0.199999988,0.185672879,0.034474418
QL,6/1/2017,0.358280546,0.992699981,-0.199999988,0.175510468,0.030803924
QL,7/1/2017,0.335323308,0.996799946,-0.199999988,0.167121011,0.027929432
QL,8/1/2017,0.302242465,0.997299969,-0.199999988,0.150769286,0.022731378
QL,9/1/2017,0.291226124,0.991400003,-0.199999988,0.138135609,0.019081446
QL,10/1/2017,0.316833852,0.998299956,-0.199999988,0.163427058,0.026708403
QL,11/1/2017,0.312184487,0.99789995,-0.199999988,0.161448028,0.026065466
QL,12/1/2017,0.318806978,0.993799984,-0.199999988,0.172828195,0.029869585
QL,1/1/2018,0.313387443,0.997699976,-0.199999988,0.176517412,0.031158397
QL,2/1/2018,0.354986945,0.98969996,-0.199999988,0.195688663,0.038294053
QL,3/1/2018,0.418159552,0.994399965,-0.199999988,0.196441689,0.038589337
QL,4/1/2018,0.393726065,0.998599946,-0.199999988,0.191934754,0.03683895
QL,5/1/2018,0.356756746,0.997199953,-0.199999988,0.183824503,0.033791448
QL,6/1/2018,0.343469401,0.986399949,-0.199999988,0.175699946,0.030870471
QL,7/1/2018,0.322503532,0.988499999,-0.199999988,0.169899678,0.028865901
QL,8/1/2018,0.297822887,0.993099988,-0.199999988,0.155682569,0.024237062
QL,9/1/2018,0.276495281,0.993099988,-0.199999988,0.14145628,0.020009879
QL,10/1/2018,0.285738373,0.989799976,-0.199999988,0.150130645,0.022539211
QL,11/1/2018,0.282877977,0.9903,-0.199999988,0.148013593,0.021908024
QL,12/1/2018,0.296300642,0.993499994,-0.199999988,0.161512971,0.02608644
QL,1/1/2019,0.291847578,0.997399986,-0.199999988,0.165422468,0.027364593
QL,2/1/2019,0.331532511,0.994399965,-0.199999988,0.178493526,0.031859939
QL,3/1/2019,0.374122501,0.998999953,-0.199999988,0.182032403,0.033135796
QL,4/1/2019,0.42376613,0.996099949,-0.199999988,0.178505835,0.031864333
QL,5/1/2019,0.413843911,0.992799997,-0.199999988,0.174173245,0.030336319
QL,6/1/2019,0.384830659,0.993299961,-0.199999988,0.17003312,0.028911262
QL,7/1/2019,0.351998322,0.998199999,-0.199999988,0.163777891,0.026823198
QL,8/1/2019,0.314806381,0.994399965,-0.199999988,0.149491374,0.022347671
QL,9/1/2019,0.282840239,0.993900001,-0.199999988,0.133977682,0.017950019
QL,10/1/2019,0.273598758,0.996199965,-0.199999988,0.130923665,0.017141006
QL,11/1/2019,0.26425082,0.994499981,-0.199999988,0.125822888,0.015831399
QL,12/1/2019,0.267915429,0.995700002,-0.199999988,0.132927232,0.017669649
QL,1/1/2020,0.28347556,0.99849999,-0.199999988,0.153289112,0.023497552
QL,2/1/2020,0.404245036,1.115800023,-0.441599995,0.191374229,0.036624095
QL,3/1/2020,0.438996611,1.023199916,-0.398399979,0.193829132,0.037569732
QL,4/1/2020,0.392319357,0.992999971,-0.199999988,0.183296695,0.033597678
QL,5/1/2020,0.367480409,1.091599941,-0.33919999,0.175567578,0.030823975
QL,6/1/2020,0.361961418,0.996099949,-0.199999988,0.179410883,0.032188265
QL,7/1/2020,0.341963638,0.99089998,-0.199999988,0.170076571,0.02892604
QL,8/1/2020,0.319218671,0.991400003,-0.199999988,0.158453587,0.025107539
QL,9/1/2020,0.295108203,0.991299987,-0.199999988,0.142069953,0.020183872
QL,10/1/2020,0.289287605,0.995399952,-0.199999988,0.140747068,0.019809737
SA,1/1/2005,0.179208243,0.963399947,-0.199999988,0.07639274,0.005835851
SA,2/1/2005,0.181116298,0.941100001,-0.199999988,0.080707423,0.006513688
SA,3/1/2005,0.182458534,0.970999956,-0.199999988,0.08100657,0.006562064
SA,4/1/2005,0.184618839,0.970099986,-0.199999988,0.084354876,0.007115745
SA,5/1/2005,0.190951563,0.98179996,-0.199999988,0.09130581,0.008336751
SA,6/1/2005,0.210167141,0.951199949,-0.199999988,0.108554645,0.011784111
SA,7/1/2005,0.233185991,0.990999997,-0.199999988,0.128415852,0.016490631
SA,8/1/2005,0.246649323,0.969999969,-0.199999988,0.164418053,0.027033296
SA,9/1/2005,0.240780669,0.989600003,-0.199999988,0.17445117,0.030433211
SA,10/1/2005,0.211767797,0.939300001,-0.199999988,0.132442657,0.017541057
SA,11/1/2005,0.195466424,0.950999975,-0.199999988,0.103820747,0.010778748
SA,12/1/2005,0.185681795,0.960699975,-0.199999988,0.084058459,0.007065824
SA,1/1/2006,0.183723553,0.983399987,-0.199999988,0.0818602,0.006701092
SA,2/1/2006,0.192265125,0.970099986,-0.199999988,0.0909357,0.008269302
SA,3/1/2006,0.195413383,0.976399958,-0.199999988,0.092694322,0.008592237
SA,4/1/2006,0.214858448,0.980699956,-0.199999988,0.11958457,0.014300469
SA,5/1/2006,0.227939714,0.983399987,-0.199999988,0.142708511,0.020365719
SA,6/1/2006,0.2260708,0.989600003,-0.199999988,0.139657206,0.019504135
SA,7/1/2006,0.242229415,0.983399987,-0.199999988,0.155672273,0.024233857
SA,8/1/2006,0.239664856,0.962899983,-0.199999988,0.155149985,0.024071518
SA,9/1/2006,0.210511879,0.970399976,-0.199999988,0.123508322,0.015254306
SA,10/1/2006,0.183489205,0.957399964,-0.199999988,0.088239184,0.007786154
SA,11/1/2006,0.174746009,0.95419997,-0.199999988,0.072606361,0.005271684
SA,12/1/2006,0.168784891,0.968199968,-0.199999988,0.069690405,0.004856752
SA,1/1/2007,0.177191839,0.980699956,-0.199999988,0.078247029,0.006122598
SA,2/1/2007,0.180301937,0.948699951,-0.199999988,0.076755089,0.005891344
SA,3/1/2007,0.189562393,0.958299994,-0.199999988,0.081790452,0.006689678
SA,4/1/2007,0.210591593,0.984699965,-0.199999988,0.097374982,0.009481887
SA,5/1/2007,0.24578691,0.984200001,-0.199999988,0.136109381,0.018525764
SA,6/1/2007,0.257198858,0.982299984,-0.199999988,0.153561061,0.023580999
SA,7/1/2007,0.25364656,0.987699986,-0.199999988,0.16965232,0.02878191
SA,8/1/2007,0.236273866,0.990699947,-0.199999988,0.1658902,0.027519558
SA,9/1/2007,0.210725432,0.97359997,-0.199999988,0.136068314,0.018514586
SA,10/1/2007,0.187532265,0.962899983,-0.199999988,0.103004341,0.010609894
SA,11/1/2007,0.177043809,0.981099963,-0.199999988,0.083758156,0.007015429
SA,12/1/2007,0.175674846,0.969599962,-0.199999988,0.074686365,0.005578053
SA,1/1/2008,0.173541161,0.990699947,-0.199999988,0.073773589,0.005442542
SA,2/1/2008,0.1733399,0.950599968,-0.199999988,0.073107153,0.005344656
SA,3/1/2008,0.17343634,0.977999985,-0.199999988,0.074333981,0.005525541
SA,4/1/2008,0.180588121,0.978199959,-0.199999988,0.086647277,0.007507751
SA,5/1/2008,0.193615446,0.975600004,-0.199999988,0.111597502,0.012454002
SA,6/1/2008,0.217463825,0.978899956,-0.199999988,0.139005635,0.019322567
SA,7/1/2008,0.230076583,0.977499962,-0.199999988,0.162930086,0.026546213
SA,8/1/2008,0.22658222,0.984699965,-0.199999988,0.173192879,0.029995773
SA,9/1/2008,0.205228441,0.976999998,-0.199999988,0.148697536,0.022110957
SA,10/1/2008,0.176260521,0.953399956,-0.199999988,0.097663964,0.00953825
SA,11/1/2008,0.169172571,0.988299966,-0.199999988,0.076391522,0.005835665
SA,12/1/2008,0.182875638,0.979399979,-0.277500004,0.076662527,0.005877143
SA,1/1/2009,0.174934964,1.097100019,-0.309899986,0.073646251,0.00542377
SA,2/1/2009,0.171357522,1.034999967,-0.278799981,0.072804716,0.005300527
SA,3/1/2009,0.178247253,1.026199937,-0.298099995,0.080898442,0.006544558
SA,4/1/2009,0.186112275,1.109499931,-0.300500005,0.09127637,0.008331376
SA,5/1/2009,0.208474745,1.071799994,-0.298700005,0.126253149,0.015939858
SA,6/1/2009,0.233084923,1.112499952,-0.267800003,0.157756732,0.024887186
SA,7/1/2009,0.246139592,1.064100027,-0.264999986,0.183918343,0.033825957
SA,8/1/2009,0.235144424,1.058399916,-0.2755,0.182655554,0.033363052
SA,9/1/2009,0.217068204,1.076699972,-0.244199991,0.160005118,0.025601638
SA,10/1/2009,0.191106254,1.067600012,-0.31309998,0.113915293,0.012976694
SA,11/1/2009,0.175077615,0.974899948,-0.273399979,0.084626335,0.007161617
SA,12/1/2009,0.183667058,1.014599919,-0.250799984,0.078209983,0.006116801
SA,1/1/2010,0.183730754,0.970099986,-0.2403,0.07837775,0.006143072
SA,2/1/2010,0.192372244,1.003999949,-0.269699991,0.080102828,0.006416463
SA,3/1/2010,0.206782423,1.032299995,-0.267100006,0.087778737,0.007705107
SA,4/1/2010,0.226618695,1.014400005,-0.276199996,0.113883458,0.012969442
SA,5/1/2010,0.242416864,1.02579999,-0.275599986,0.125728366,0.015807622
SA,6/1/2010,0.25885147,0.987699986,-0.300799996,0.140571493,0.019760345
SA,7/1/2010,0.268470626,1.000499964,-0.243999988,0.163716238,0.026803007
SA,8/1/2010,0.27716784,0.975899994,-0.263099998,0.18390284,0.033820255
SA,9/1/2010,0.276609642,0.994599998,-0.244299993,0.170040465,0.02891376
SA,10/1/2010,0.249880576,0.970499992,-0.229299992,0.132277201,0.017497258
SA,11/1/2010,0.221079895,0.981999993,-0.323899984,0.094012384,0.008838328
SA,12/1/2010,0.213936164,1.043200016,-0.2447,0.089840809,0.008071371
SA,1/1/2011,0.210359762,1.024699926,-0.265499979,0.093702525,0.008780163
SA,2/1/2011,0.235984503,0.973999977,-0.246799991,0.096868704,0.009383546
SA,3/1/2011,0.281421511,1.004099965,-0.263999999,0.110615952,0.012235889
SA,4/1/2011,0.288041209,0.985099971,-0.260499984,0.12112012,0.014670084
SA,5/1/2011,0.291403046,1.010800004,-0.257400006,0.128877296,0.016609357
SA,6/1/2011,0.28974865,1.056699991,-0.248699993,0.139382744,0.019427549
SA,7/1/2011,0.292199206,1.084100008,-0.225699991,0.157501308,0.024806662
SA,8/1/2011,0.280430388,0.967199981,-0.199999988,0.169043566,0.028575727
SA,9/1/2011,0.253954942,0.972599983,-0.199999988,0.149561163,0.022368541
SA,10/1/2011,0.220310394,0.976099968,-0.256699979,0.115713818,0.013389688
SA,11/1/2011,0.202019836,0.992499948,-0.281800002,0.093180891,0.008682679
SA,12/1/2011,0.20125675,0.96419996,-0.243199989,0.084114219,0.007075202
SA,1/1/2012,0.198305227,1.089900017,-0.301099986,0.083231312,0.006927451
SA,2/1/2012,0.198564058,0.97329998,-0.244599998,0.083590874,0.006987434
SA,3/1/2012,0.227795628,1.105199933,-0.300699979,0.090603629,0.008209018
SA,4/1/2012,0.235836721,1.101899981,-0.299099982,0.096639232,0.009339141
SA,5/1/2012,0.243822415,1.12349999,-0.296999991,0.119485306,0.014276738
SA,6/1/2012,0.255456115,1.070899963,-0.295699984,0.138704045,0.019238812
SA,7/1/2012,0.262606604,1.051599979,-0.275900006,0.161630438,0.026124398
SA,8/1/2012,0.25422678,1.022199988,-0.310900003,0.171403148,0.029379039
SA,9/1/2012,0.231325981,1.096099973,-0.317200005,0.151327215,0.022899926
SA,10/1/2012,0.200371579,0.962199986,-0.2447,0.105201664,0.01106739
SA,11/1/2012,0.184197436,0.997099996,-0.253399998,0.080978148,0.00655746
SA,12/1/2012,0.177057865,1.031000018,-0.241299987,0.072740986,0.005291251
SA,1/1/2013,0.172799314,0.972000003,-0.199999988,0.070095185,0.004913335
SA,2/1/2013,0.177376228,0.970499992,-0.199999988,0.072313195,0.005229198
SA,3/1/2013,0.186273253,0.973999977,-0.199999988,0.078678932,0.006190374
SA,4/1/2013,0.196611813,0.97179997,-0.199999988,0.089232159,0.007962378
SA,5/1/2013,0.223193608,0.989199996,-0.199999988,0.122696464,0.015054422
SA,6/1/2013,0.261996311,0.992699981,-0.199999988,0.160173011,0.025655394
SA,7/1/2013,0.29026033,0.988899946,-0.199999988,0.186467072,0.034769969
SA,8/1/2013,0.27536196,0.98089999,-0.199999988,0.190988487,0.036476602
